x1,x2,x3,Class
0.486, -2.32, 1.22,bkg
1.87, -0.221, 1.06,sig
-0.217, -1.29, 0.87,bkg
0.959, -0.118, 1.81,sig
-1.46, 0.704, 0.409,bkg
2.03, -0.583, 0.441,sig
-1.26, 0.345, 1.8,bkg
-0.122, 0.938, 1.26,sig
-0.747, -0.745, 0.699,bkg
2.41, -2.23, 1.7,sig
-1.16, 0.184, 0.342,bkg
0.846, -0.0228, 1.33,sig
0.373, -0.862, 0.944,bkg
1.05, -0.221, 1.65,sig
-0.353, -1.0, 1.24,bkg
2.26, -1.35, 0.568,sig
-1.65, -0.247, 0.724,bkg
1.15, 0.815, 0.313,sig
-0.224, -1.61, 0.984,bkg
2.04, -0.469, 1.37,sig
1.43, -1.21, 0.942,bkg
1.82, -1.3, 0.0139,sig
-2.0, 0.272, 0.298,bkg
0.972, -0.247, 1.74,sig
-0.672, -0.899, 0.492,bkg
-0.769, 1.4, 0.89,sig
-0.764, -0.552, 0.21,bkg
1.22, 0.332, 0.714,sig
-0.302, 0.0566, 0.511,bkg
0.708, 0.992, 1.43,sig
-3.35, 2.32, 1.17,bkg
1.32, 0.854, 0.316,sig
-0.218, -0.979, 1.97,bkg
0.808, 0.301, 0.0023,sig
-0.512, -0.397, 1.36,bkg
1.03, -0.254, 1.13,sig
-1.17, -0.295, 1.63,bkg
0.0432, 0.984, 1.95,sig
-0.319, -0.744, 1.06,bkg
0.819, -0.294, 0.601,sig
-0.0346, -1.19, 0.664,bkg
0.946, -0.747, 0.112,sig
-0.717, -0.522, 0.949,bkg
0.725, 0.37, 0.96,sig
0.894, -2.16, 1.12,bkg
0.952, 0.205, 0.729,sig
0.732, -2.35, 1.49,bkg
-0.12, 1.66, 0.477,sig
-1.62, -0.351, 0.503,bkg
1.11, -0.119, 0.548,sig
-0.926, 0.965, 0.636,bkg
0.244, 1.14, 1.86,sig
-2.36, 0.209, 1.23,bkg
1.34, -0.304, 1.96,sig
-2.36, 0.923, 0.684,bkg
1.27, 0.293, 1.25,sig
1.21, -2.26, 0.777,bkg
0.253, -0.297, 0.0912,sig
-1.28, -0.0615, 1.16,bkg
1.51, -0.091, 0.778,sig
0.452, -1.93, 0.549,bkg
1.65, -0.769, 1.33,sig
-1.02, 0.0576, 0.761,bkg
0.229, 0.8, 1.35,sig
-2.23, 1.56, 0.818,bkg
1.78, -0.223, 1.61,sig
-0.444, -0.745, 0.728,bkg
3.26, -1.53, 1.4,sig
-2.9, 1.63, 0.144,bkg
-0.00161, 1.26, 0.639,sig
0.452, -1.27, 1.12,bkg
0.712, 0.64, 1.4,sig
-1.96, 0.818, 1.95,bkg
2.37, -0.717, 1.15,sig
0.666, -1.14, 1.54,bkg
1.25, 0.327, 0.592,sig
-0.361, -1.17, 1.22,bkg
1.34, 1.13, 0.837,sig
-3.6, 1.53, 0.644,bkg
0.948, -0.0367, 0.431,sig
-1.8, 0.907, 0.773,bkg
1.91, -0.521, 0.82,sig
-0.692, -0.0455, 1.78,bkg
1.81, -1.09, 1.54,sig
-1.33, 0.34, 1.8,bkg
1.02, 0.16, 1.1,sig
-1.5, 0.569, 1.08,bkg
0.478, 0.698, 0.314,sig
-1.5, 0.0251, 0.424,bkg
-1.71, 3.22, 1.3,sig
-1.23, -0.0488, 1.57,bkg
0.159, 0.54, 0.857,sig
-1.33, 0.82, 0.52,bkg
2.36, -0.982, 0.183,sig
0.101, -1.81, 0.481,bkg
1.67, -0.52, 0.59,sig
-1.41, 1.18, 1.64,bkg
1.18, 0.136, 0.376,sig
-0.654, -0.944, 1.89,bkg
1.94, -0.582, 1.99,sig
-0.307, -1.12, 0.851,bkg
1.85, -0.454, 2.0,sig
-1.6, 0.228, 0.484,bkg
2.39, -0.812, 1.98,sig
0.17, -1.92, 0.275,bkg
2.53, -0.75, 0.121,sig
-1.42, 0.111, 0.219,bkg
1.95, 0.509, 0.261,sig
-0.59, -0.934, 0.391,bkg
0.209, 1.65, 1.58,sig
0.547, -1.1, 0.854,bkg
0.492, 0.471, 1.16,sig
-2.35, 1.73, 1.19,bkg
0.596, 1.6, 1.59,sig
-1.42, 0.794, 0.235,bkg
0.401, 0.822, 1.42,sig
-2.71, 0.728, 1.95,bkg
1.21, 0.617, 1.38,sig
-1.66, 1.87, 0.068,bkg
-0.163, 0.671, 1.33,sig
0.676, -1.76, 0.479,bkg
-0.274, 2.02, 1.07,sig
-1.52, 0.327, 1.06,bkg
-1.06, 2.75, 1.79,sig
0.254, -1.72, 0.375,bkg
1.11, -0.25, 0.484,sig
-1.46, 0.263, 1.12,bkg
1.54, -0.301, 1.09,sig
-1.2, -0.474, 0.75,bkg
-0.504, 0.927, 1.86,sig
-0.61, -0.843, 1.84,bkg
1.22, -0.596, 1.54,sig
-1.78, -0.919, 0.254,bkg
0.724, 0.792, 0.715,sig
-0.888, -0.421, 1.5,bkg
1.98, -0.566, 1.82,sig
-1.29, -0.466, 0.238,bkg
1.17, -0.251, 0.138,sig
-0.764, -0.729, 0.265,bkg
1.04, 0.359, 0.49,sig
-1.86, 0.773, 0.0343,bkg
0.174, 1.21, 1.98,sig
-2.92, 1.35, 1.83,bkg
1.04, 0.0752, 0.163,sig
-1.61, 0.551, 0.597,bkg
0.425, 1.56, 1.76,sig
-1.88, 0.788, 0.318,bkg
0.934, 0.839, 0.862,sig
-2.96, 1.84, 0.81,bkg
0.515, 0.00505, 0.151,sig
-2.43, 1.6, 1.14,bkg
1.1, 0.936, 0.676,sig
0.325, -1.65, 1.11,bkg
1.94, 0.474, 1.41,sig
-2.53, 2.06, 1.9,bkg
1.03, -0.132, 1.87,sig
-1.5, 0.33, 0.966,bkg
3.16, -0.753, 0.792,sig
-1.67, 0.494, 0.572,bkg
0.399, 0.934, 1.84,sig
-0.895, -0.564, 0.776,bkg
2.49, -1.17, 0.544,sig
-1.19, -0.118, 1.06,bkg
0.914, -0.0431, 0.128,sig
-2.22, 1.03, 0.856,bkg
0.603, 0.243, 0.864,sig
0.203, -1.84, 0.152,bkg
3.71, -2.25, 1.81,sig
-0.484, -0.247, 0.709,bkg
1.56, 0.541, 1.86,sig
-0.297, -1.0, 0.496,bkg
0.609, 0.605, 1.44,sig
-0.573, -0.123, 0.115,bkg
1.6, -0.0567, 1.61,sig
-2.11, 1.05, 0.0393,bkg
2.53, -1.46, 1.52,sig
-1.92, 0.445, 0.766,bkg
-0.69, 1.71, 0.36,sig
-2.46, 1.44, 1.08,bkg
0.466, 0.307, 0.656,sig
-2.63, 1.91, 1.6,bkg
-0.502, 1.67, 0.0522,sig
-1.45, 0.027, 1.81,bkg
1.0, -0.272, 0.707,sig
1.03, -2.54, 0.463,bkg
1.38, 0.249, 1.85,sig
-3.28, 1.79, 1.36,bkg
-0.169, 1.3, 1.57,sig
-1.02, -0.217, 1.71,bkg
1.76, -0.942, 0.882,sig
-0.791, 0.539, 1.82,bkg
0.955, 0.947, 1.41,sig
-1.2, -0.437, 1.98,bkg
2.61, -2.36, 0.738,sig
0.39, -1.37, 1.02,bkg
1.5, -1.43, 1.48,sig
-1.64, 1.18, 1.99,bkg
-0.334, 1.64, 1.08,sig
-1.98, 1.25, 0.0432,bkg
0.548, -0.27, 0.673,sig
-1.57, 0.655, 0.271,bkg
0.6, 1.32, 0.846,sig
-1.15, 0.0662, 1.01,bkg
1.02, 0.137, 0.168,sig
-0.87, 0.0913, 1.78,bkg
0.78, 0.422, 1.18,sig
0.317, -1.98, 1.43,bkg
0.301, 0.578, 0.434,sig
0.437, -1.37, 0.34,bkg
1.27, -0.604, 0.813,sig
-1.08, -0.352, 1.26,bkg
-0.108, 0.964, 0.37,sig
-1.1, -1.49, 0.628,bkg
2.61, -1.31, 0.871,sig
-1.24, -0.49, 0.907,bkg
-0.162, 0.366, 0.374,sig
-1.53, 0.399, 1.85,bkg
0.465, 0.922, 1.3,sig
-1.35, -0.293, 1.74,bkg
0.993, 0.325, 0.972,sig
1.55, -2.05, 0.479,bkg
1.53, -0.383, 1.25,sig
-2.07, 1.22, 0.993,bkg
0.711, 0.064, 1.94,sig
-0.839, -1.08, 0.416,bkg
0.429, 0.538, 0.727,sig
-1.3, 0.0376, 0.756,bkg
1.29, 0.0866, 1.81,sig
0.407, -2.94, 0.428,bkg
0.592, 0.139, 1.36,sig
-0.736, -0.437, 0.992,bkg
0.517, -0.53, 1.09,sig
-0.61, -0.468, 0.35,bkg
1.99, -0.351, 0.0347,sig
-2.25, 0.735, 1.01,bkg
0.715, -0.179, 0.0168,sig
-1.03, 0.576, 1.44,bkg
2.19, -0.567, 1.46,sig
-0.637, -0.323, 1.8,bkg
0.102, 0.81, 1.02,sig
0.563, -1.78, 1.94,bkg
2.86, -1.15, 0.36,sig
-2.63, 1.15, 1.45,bkg
2.4, -1.18, 0.71,sig
-0.826, 0.152, 1.1,bkg
1.85, -0.0634, 1.95,sig
-2.06, 1.52, 0.516,bkg
0.759, 0.405, 0.276,sig
-1.02, -0.211, 0.00116,bkg
1.64, -1.16, 1.05,sig
-1.67, 1.22, 0.239,bkg
0.345, 1.0, 0.893,sig
-2.41, 0.889, 1.41,bkg
1.37, 0.285, 0.523,sig
0.248, -0.746, 0.224,bkg
-0.104, 0.292, 1.61,sig
-1.6, 0.584, 1.63,bkg
2.18, -0.373, 0.738,sig
-1.11, -0.0273, 0.996,bkg
0.927, 1.53, 1.82,sig
0.0415, -0.799, 0.806,bkg
-0.421, 1.52, 0.154,sig
-1.26, 0.632, 1.91,bkg
0.124, 0.488, 0.372,sig
-0.911, 0.0846, 0.946,bkg
1.14, -0.199, 1.53,sig
-1.16, -0.222, 1.93,bkg
0.761, 0.309, 1.45,sig
-3.14, 1.71, 0.871,bkg
1.84, 0.0321, 0.245,sig
-1.84, -0.131, 1.22,bkg
-0.117, 0.411, 0.922,sig
-0.0288, -0.774, 0.418,bkg
1.94, -0.48, 0.276,sig
0.196, -1.22, 1.07,bkg
2.83, -1.55, 0.436,sig
0.324, -1.44, 1.91,bkg
2.39, -1.47, 1.42,sig
-1.06, -0.576, 1.9,bkg
0.663, 0.925, 0.336,sig
-0.0187, -0.731, 0.456,bkg
0.625, 0.862, 1.57,sig
-1.86, 0.451, 1.56,bkg
1.37, -0.062, 0.787,sig
-1.09, -0.0782, 1.76,bkg
1.08, -0.0236, 1.41,sig
-0.434, -0.602, 0.908,bkg
1.45, 0.00424, 0.106,sig
-0.454, -0.913, 0.996,bkg
0.705, 1.27, 0.408,sig
-1.06, 0.0138, 0.593,bkg
1.77, -0.204, 0.262,sig
-0.352, -0.916, 1.02,bkg
1.51, 0.123, 1.31,sig
-1.41, 0.586, 0.152,bkg
0.741, 0.688, 0.336,sig
-2.23, 0.417, 1.88,bkg
0.687, 1.14, 0.416,sig
-0.335, -0.77, 0.0464,bkg
1.18, 0.255, 1.53,sig
-1.35, -0.32, 1.38,bkg
1.17, 0.222, 1.04,sig
-0.831, -0.285, 0.352,bkg
0.118, 0.955, 0.634,sig
0.111, -1.33, 0.456,bkg
0.284, 1.23, 1.52,sig
-3.45, 2.03, 1.4,bkg
0.44, 1.64, 0.913,sig
-0.451, -1.14, 1.65,bkg
1.56, -1.05, 1.42,sig
0.153, -2.32, 0.911,bkg
1.06, -0.229, 1.28,sig
-1.89, 1.22, 1.39,bkg
1.4, 0.263, 1.75,sig
-1.63, -0.417, 1.63,bkg
1.4, 0.00239, 0.239,sig
-1.12, -0.45, 1.43,bkg
-0.0651, 2.03, 0.165,sig
-2.97, 2.11, 0.0754,bkg
1.21, 0.0213, 0.937,sig
-1.74, 0.982, 0.761,bkg
0.249, 1.63, 1.11,sig
-0.961, 0.331, 1.31,bkg
0.153, 0.359, 1.07,sig
0.622, -2.52, 0.101,bkg
0.732, 0.134, 0.778,sig
-0.864, 0.0641, 0.0696,bkg
0.556, 1.26, 0.418,sig
-0.633, -0.76, 0.299,bkg
1.81, 0.174, 0.117,sig
-0.495, 0.0382, 0.0227,bkg
0.46, 0.766, 1.47,sig
0.768, -1.77, 1.15,bkg
1.07, -0.121, 1.04,sig
1.47, -3.11, 0.924,bkg
0.465, 0.204, 1.67,sig
-2.26, 0.921, 0.571,bkg
-0.0208, 2.03, 0.864,sig
0.487, -1.62, 1.96,bkg
1.29, -0.218, 1.61,sig
-0.724, -0.506, 0.118,bkg
0.117, 0.564, 0.739,sig
-0.657, -1.48, 1.97,bkg
3.88, -2.23, 1.38,sig
-1.11, -0.456, 1.38,bkg
-0.273, 1.38, 1.95,sig
-2.15, 0.405, 1.6,bkg
1.14, -0.000382, 0.817,sig
-0.638, -0.115, 0.936,bkg
1.6, -0.119, 0.619,sig
1.1, -2.14, 1.27,bkg
2.1, -0.394, 0.485,sig
-0.916, -0.115, 0.16,bkg
0.636, 0.119, 1.21,sig
-0.821, 0.547, 0.734,bkg
-0.532, 1.8, 1.95,sig
-1.56, 1.1, 0.861,bkg
0.233, 0.163, 0.0787,sig
-2.0, 0.368, 1.22,bkg
0.706, 0.0628, 1.51,sig
1.38, -2.35, 0.0541,bkg
1.77, -0.209, 1.04,sig
-1.64, -0.825, 1.43,bkg
1.75, -0.557, 1.45,sig
-1.11, -0.102, 0.953,bkg
0.826, -0.382, 1.37,sig
-0.65, -1.24, 1.42,bkg
-0.264, 1.57, 0.489,sig
-0.538, -0.0108, 1.36,bkg
0.863, 0.776, 0.637,sig
-0.271, -1.14, 0.87,bkg
0.634, 1.15, 0.66,sig
-0.558, -0.729, 1.33,bkg
-1.2, 3.36, 0.796,sig
-0.569, -1.0, 1.42,bkg
1.79, -1.38, 0.759,sig
-0.771, -0.235, 1.98,bkg
0.579, 0.333, 0.731,sig
0.00052, -1.52, 1.32,bkg
2.02, -0.425, 1.02,sig
-1.52, 0.334, 0.456,bkg
-0.165, 0.209, 0.677,sig
-2.15, 0.796, 0.301,bkg
-0.398, 0.896, 0.0696,sig
-0.906, -1.11, 1.48,bkg
0.16, 0.598, 0.868,sig
-1.77, 0.708, 0.162,bkg
-0.296, 2.91, 1.67,sig
-1.28, 0.244, 0.731,bkg
0.93, 0.48, 1.29,sig
-1.9, 0.628, 1.04,bkg
0.0432, 1.29, 0.547,sig
-1.58, 0.131, 1.16,bkg
1.26, 0.267, 1.15,sig
-0.746, 0.0921, 1.45,bkg
2.31, -0.802, 0.85,sig
-0.256, -1.39, 1.39,bkg
1.84, -1.67, 1.61,sig
-0.239, -0.978, 0.651,bkg
1.41, 0.428, 1.7,sig
-1.36, 0.572, 1.93,bkg
1.99, -1.08, 0.694,sig
-0.924, -0.324, 1.61,bkg
1.79, -0.953, 1.19,sig
0.135, -0.806, 0.567,bkg
0.517, 0.816, 0.505,sig
-1.65, 0.181, 1.73,bkg
-0.615, 2.08, 1.62,sig
-0.265, -0.976, 0.0586,bkg
0.604, 1.82, 0.852,sig
-0.926, 0.478, 0.895,bkg
3.04, -3.46, 0.369,sig
-0.251, -1.51, 0.717,bkg
1.23, 0.177, 0.098,sig
-0.824, -0.42, 1.28,bkg
2.08, -1.17, 1.53,sig
0.426, -1.81, 1.35,bkg
1.58, -1.38, 1.22,sig
-1.27, 0.315, 0.155,bkg
0.931, 0.62, 1.01,sig
-0.652, -0.239, 1.27,bkg
1.87, -0.0227, 1.54,sig
-1.07, -0.339, 0.899,bkg
2.34, -2.1, 1.18,sig
-2.01, 0.746, 0.983,bkg
1.33, 0.223, 0.642,sig
-2.36, 1.1, 1.48,bkg
0.341, 0.592, 0.423,sig
-0.191, -0.632, 1.58,bkg
0.536, 1.5, 1.26,sig
-0.588, -0.511, 1.37,bkg
0.397, 1.31, 1.71,sig
-0.446, -1.69, 1.23,bkg
-0.255, 1.07, 0.66,sig
-2.28, 2.06, 1.08,bkg
0.87, 1.11, 1.29,sig
-2.32, 1.35, 1.9,bkg
0.972, -0.0284, 1.79,sig
1.16, -2.27, 1.86,bkg
1.64, -0.474, 1.64,sig
-0.788, -0.8, 1.48,bkg
1.66, -1.48, 0.938,sig
-1.97, 0.578, 1.43,bkg
-1.25, 2.53, 0.0074,sig
-0.896, -0.413, 1.49,bkg
0.759, 1.26, 0.9,sig
-0.269, -1.16, 0.243,bkg
-0.458, 1.56, 1.26,sig
-1.59, -0.0273, 1.77,bkg
1.27, -0.0715, 0.241,sig
-1.72, 0.654, 0.867,bkg
0.589, 0.806, 1.17,sig
0.0151, -0.776, 1.58,bkg
-1.22, 3.34, 0.425,sig
-0.557, -1.13, 1.3,bkg
1.47, 0.383, 1.28,sig
-0.545, -1.08, 1.2,bkg
1.72, -0.394, 1.12,sig
-1.66, 0.204, 0.00931,bkg
0.569, 0.591, 0.0922,sig
0.633, -1.61, 1.44,bkg
0.717, -0.214, 0.664,sig
-3.0, 2.0, 0.31,bkg
2.1, -0.539, 0.424,sig
-2.47, 1.83, 1.33,bkg
1.77, 0.204, 0.411,sig
-2.23, 1.73, 1.85,bkg
0.774, 0.236, 0.138,sig
-0.554, -1.29, 1.47,bkg
2.39, -1.28, 1.91,sig
-0.0845, -2.24, 0.726,bkg
-0.281, 2.14, 0.219,sig
-1.26, 0.0648, 1.79,bkg
0.51, 1.05, 1.89,sig
-0.201, -0.657, 0.729,bkg
3.16, -2.52, 0.368,sig
-1.33, -0.444, 1.54,bkg
1.58, -0.932, 0.911,sig
0.808, -1.92, 0.297,bkg
1.72, -0.908, 1.39,sig
-0.856, -0.316, 1.83,bkg
1.7, -0.655, 1.18,sig
0.038, -0.646, 0.885,bkg
2.14, -1.29, 0.697,sig
-0.299, -1.11, 0.799,bkg
0.698, 0.817, 0.871,sig
-1.75, 1.77, 1.01,bkg
0.125, 0.503, 0.168,sig
0.636, -1.06, 1.7,bkg
-0.673, 1.19, 1.06,sig
-0.438, -0.886, 0.463,bkg
1.65, 0.103, 1.85,sig
0.257, -0.434, 0.00523,bkg
0.845, 0.922, 0.217,sig
-0.893, 0.363, 0.153,bkg
1.52, 0.323, 1.67,sig
-0.46, -0.695, 0.65,bkg
1.9, -0.987, 1.32,sig
0.746, -2.75, 0.296,bkg
1.23, 1.35, 0.402,sig
-2.36, 1.1, 0.456,bkg
0.373, 0.443, 0.078,sig
0.238, -1.06, 0.719,bkg
1.99, -1.14, 1.89,sig
-0.401, -0.7, 0.211,bkg
1.98, -1.26, 1.61,sig
-0.904, -0.735, 1.38,bkg
3.58, -1.77, 1.64,sig
0.0784, -1.21, 0.174,bkg
1.75, -0.0696, 1.3,sig
-1.59, 0.489, 0.654,bkg
0.1, 1.51, 0.503,sig
-2.5, 1.52, 0.157,bkg
0.74, 0.598, 0.2,sig
-1.19, 0.758, 1.02,bkg
1.3, -0.341, 1.53,sig
-1.11, 0.0823, 0.279,bkg
0.468, 0.361, 1.15,sig
-1.45, 0.817, 1.81,bkg
1.16, 0.433, 0.195,sig
-0.909, -0.361, 1.89,bkg
-0.954, 2.21, 1.83,sig
-1.03, 0.551, 1.49,bkg
0.915, 0.615, 1.8,sig
-1.64, 0.555, 0.482,bkg
1.56, -0.997, 0.814,sig
-0.436, -1.79, 1.47,bkg
1.12, 0.495, 0.605,sig
-1.6, -0.174, 0.579,bkg
-0.232, 0.499, 1.83,sig
-1.58, 0.754, 0.658,bkg
2.31, -1.11, 0.0283,sig
-0.426, -0.286, 1.83,bkg
0.565, 0.00512, 1.79,sig
-2.28, 0.539, 1.34,bkg
1.38, -0.196, 0.107,sig
-1.21, -0.469, 1.52,bkg
0.91, -0.0798, 1.23,sig
-0.551, 0.227, 0.279,bkg
1.06, 0.838, 1.34,sig
-0.571, -1.99, 0.882,bkg
-2.24, 3.5, 0.389,sig
-1.37, -0.256, 0.856,bkg
-0.504, 1.28, 0.687,sig
-1.7, 0.841, 1.07,bkg
1.11, -0.731, 0.209,sig
-0.623, -1.38, 1.43,bkg
1.86, -0.321, 1.31,sig
-0.876, -0.701, 1.24,bkg
-0.0728, 1.11, 0.832,sig
0.701, -1.45, 0.833,bkg
2.12, -1.2, 0.558,sig
-1.78, -0.402, 0.56,bkg
2.73, -0.977, 0.567,sig
-0.958, 0.547, 1.23,bkg
0.178, 1.07, 0.14,sig
-1.09, -0.233, 0.908,bkg
2.43, -1.04, 1.5,sig
-1.22, 0.312, 0.568,bkg
1.31, -0.218, 1.14,sig
-2.04, 1.2, 1.88,bkg
1.88, -0.454, 1.28,sig
-1.47, -0.00716, 1.64,bkg
-0.142, 1.49, 0.702,sig
-0.0636, -0.899, 0.206,bkg
2.05, -0.545, 0.741,sig
-0.917, -0.537, 1.95,bkg
1.7, -1.06, 1.5,sig
-1.82, 0.571, 1.81,bkg
2.59, -0.957, 0.729,sig
-2.41, 1.03, 1.12,bkg
0.78, 0.527, 0.458,sig
-1.54, -0.318, 1.74,bkg
-0.302, 2.3, 0.933,sig
-0.114, -1.67, 1.91,bkg
-0.366, 1.3, 1.25,sig
-0.371, -0.422, 1.95,bkg
-0.26, 1.28, 1.17,sig
0.0212, -0.677, 0.817,bkg
1.2, 0.0512, 1.74,sig
-2.94, 1.59, 0.909,bkg
1.8, -0.303, 1.93,sig
-0.94, -0.733, 0.0932,bkg
1.73, -0.579, 0.441,sig
-2.05, 0.84, 1.51,bkg
1.15, 0.247, 1.34,sig
-1.46, -0.113, 0.248,bkg
0.717, 0.286, 1.05,sig
-2.29, 0.0124, 0.46,bkg
2.3, -1.47, 1.48,sig
-0.89, -1.19, 0.165,bkg
0.399, 1.01, 1.27,sig
-1.37, 0.417, 0.623,bkg
3.01, -1.66, 0.146,sig
-0.465, -0.694, 0.267,bkg
-0.464, 1.96, 1.96,sig
-0.68, -0.564, 0.579,bkg
2.5, -1.16, 0.151,sig
-1.46, 1.26, 0.907,bkg
0.527, 1.91, 1.19,sig
-0.929, -0.834, 1.99,bkg
0.754, 0.144, 1.1,sig
-0.88, -0.747, 1.95,bkg
2.38, -0.697, 0.724,sig
-1.09, -0.0631, 0.00494,bkg
2.68, -1.14, 1.1,sig
-0.896, -1.04, 0.525,bkg
1.21, 0.281, 1.13,sig
-0.98, 0.0822, 0.861,bkg
0.143, 2.03, 1.8,sig
0.223, -0.969, 1.73,bkg
2.24, -1.64, 0.666,sig
-1.74, 0.1, 1.16,bkg
1.2, 0.137, 0.458,sig
-1.31, 0.0719, 1.44,bkg
0.791, 0.831, 1.05,sig
-0.874, -0.101, 0.00623,bkg
-0.0672, 1.48, 0.00749,sig
1.1, -1.66, 0.564,bkg
2.16, -0.537, 0.477,sig
1.1, -2.42, 0.833,bkg
2.5, -1.03, 0.635,sig
-1.39, 0.39, 1.76,bkg
3.02, -1.16, 0.834,sig
-0.367, -1.25, 0.699,bkg
-0.284, 1.43, 1.1,sig
-1.68, -0.585, 1.4,bkg
1.47, -0.107, 1.93,sig
0.678, -1.11, 0.298,bkg
1.12, 0.543, 0.687,sig
-2.04, 0.566, 1.12,bkg
2.88, -1.69, 0.108,sig
-1.32, 0.371, 0.388,bkg
-0.634, 2.38, 0.66,sig
0.847, -2.94, 1.32,bkg
1.25, 0.236, 0.481,sig
-0.918, -0.453, 1.48,bkg
0.606, 0.387, 1.42,sig
0.141, -1.52, 1.34,bkg
0.171, 0.953, 1.62,sig
-0.141, -0.519, 1.89,bkg
1.06, 0.669, 1.22,sig
-3.02, 1.98, 1.87,bkg
0.225, 1.58, 0.475,sig
0.559, -1.41, 0.949,bkg
0.478, 0.321, 1.12,sig
-0.0752, -1.85, 1.64,bkg
0.41, 0.367, 1.38,sig
-2.19, -0.258, 1.77,bkg
0.469, 1.07, 1.57,sig
-1.54, 1.18, 1.4,bkg
3.08, -1.89, 0.0219,sig
-1.25, 0.133, 0.581,bkg
1.26, -0.183, 0.948,sig
-1.48, 0.0398, 1.06,bkg
2.18, -1.7, 0.0451,sig
-1.92, 0.477, 1.9,bkg
0.524, 0.76, 0.133,sig
0.0894, -1.41, 0.462,bkg
0.443, 0.286, 1.93,sig
-1.46, -0.0271, 1.2,bkg
0.448, 1.72, 1.59,sig
-0.445, -0.386, 0.116,bkg
1.48, -0.258, 0.0426,sig
-0.642, -0.994, 1.85,bkg
1.36, 0.392, 0.555,sig
-2.5, 0.77, 0.84,bkg
0.104, 0.569, 0.157,sig
-2.14, 1.23, 1.54,bkg
1.52, -0.75, 0.22,sig
-2.35, 0.349, 1.1,bkg
0.43, 0.498, 0.0906,sig
0.0424, -1.12, 1.65,bkg
0.761, 0.623, 0.629,sig
-2.35, 1.02, 0.181,bkg
1.51, 0.188, 1.43,sig
-1.19, 0.0787, 1.53,bkg
2.48, -1.14, 0.781,sig
-1.56, 0.256, 0.684,bkg
0.657, 0.475, 0.314,sig
-1.31, 0.445, 0.675,bkg
0.776, 0.574, 1.5,sig
0.021, 0.112, 1.22,bkg
0.138, 1.09, 1.18,sig
-0.418, -0.74, 0.269,bkg
1.55, -1.11, 1.74,sig
-2.03, 1.0, 0.434,bkg
0.691, 1.22, 0.887,sig
-1.25, 0.157, 0.456,bkg
0.396, 1.03, 0.473,sig
-1.68, 0.696, 1.39,bkg
1.92, -1.01, 0.71,sig
0.0996, -1.97, 1.69,bkg
2.08, 0.517, 1.32,sig
-1.28, 0.458, 1.94,bkg
1.09, 0.652, 1.72,sig
-2.04, 1.21, 0.0943,bkg
1.0, 0.194, 1.69,sig
-1.75, 0.867, 0.899,bkg
1.34, 0.307, 1.98,sig
0.0707, -1.38, 1.55,bkg
0.392, 2.06, 1.49,sig
-2.15, 0.866, 0.559,bkg
2.22, -1.01, 1.17,sig
-3.09, 2.48, 1.56,bkg
2.09, -0.535, 1.26,sig
-1.01, -1.14, 0.407,bkg
-0.259, 1.93, 1.6,sig
-1.29, 0.549, 0.698,bkg
0.0942, 1.76, 1.49,sig
-0.583, -0.235, 1.94,bkg
-1.69, 3.68, 1.7,sig
-0.53, -0.255, 1.52,bkg
1.53, -0.777, 1.96,sig
-2.44, 0.954, 1.82,bkg
1.93, -0.317, 0.221,sig
-0.958, -0.499, 1.45,bkg
1.59, -0.354, 1.18,sig
1.26, -2.59, 0.489,bkg
0.969, 0.403, 1.04,sig
-1.65, 1.09, 1.11,bkg
-0.593, 1.73, 1.23,sig
-2.12, -0.279, 0.117,bkg
2.75, -2.22, 0.662,sig
-1.52, 0.211, 0.678,bkg
0.73, 1.31, 1.83,sig
-1.76, 0.535, 0.725,bkg
2.08, -0.301, 1.01,sig
-3.58, 2.39, 1.91,bkg
1.37, -0.865, 0.434,sig
-1.11, -0.43, 1.64,bkg
0.83, 0.996, 0.159,sig
-1.49, -0.0384, 0.475,bkg
0.923, 0.342, 1.57,sig
-0.208, -0.723, 1.5,bkg
-0.677, 1.92, 0.465,sig
0.0104, -1.59, 1.09,bkg
1.01, -0.688, 1.65,sig
-0.759, -1.26, 1.88,bkg
0.722, 1.21, 0.736,sig
-0.394, -0.299, 0.74,bkg
0.151, 0.476, 0.466,sig
-1.31, -0.554, 1.35,bkg
2.25, -1.48, 1.26,sig
0.297, -1.32, 1.97,bkg
0.425, 0.0859, 1.73,sig
-2.4, 1.19, 0.0578,bkg
0.227, 1.92, 0.878,sig
-0.325, -1.39, 1.32,bkg
0.72, 0.0599, 1.09,sig
-1.65, 0.238, 0.638,bkg
0.944, 0.24, 1.37,sig
-0.24, -0.745, 1.62,bkg
2.0, -0.253, 1.17,sig
-0.273, -1.24, 0.296,bkg
1.34, -0.427, 0.587,sig
-2.34, 0.578, 1.05,bkg
0.637, 0.493, 0.484,sig
-0.649, -0.215, 1.72,bkg
-0.498, 1.55, 1.8,sig
-1.15, 1.13, 0.421,bkg
4.18, -3.08, 1.93,sig
-0.0128, -0.797, 0.337,bkg
0.602, -0.368, 1.02,sig
-1.36, -0.225, 1.28,bkg
0.579, 1.04, 1.86,sig
-3.78, 2.65, 0.735,bkg
0.266, 0.766, 0.262,sig
-0.162, -1.06, 1.24,bkg
1.64, -1.21, 0.305,sig
-0.472, -0.0669, 1.08,bkg
